0.000004,-20.000000
0.000004,-19.987500
0.000004,-19.975000
0.000004,-19.962500
0.000004,-19.950000
0.000003,-19.937500
0.000004,-19.925000
0.000003,-19.912500
0.000004,-19.900000
0.000003,-19.887500
0.000004,-19.875000
0.000004,-19.862500
0.000004,-19.850000
0.000004,-19.837500
0.000004,-19.825000
0.000004,-19.812500
0.000004,-19.800000
0.000004,-19.787500
0.000004,-19.775000
0.000004,-19.762500
0.000004,-19.750000
0.000004,-19.737500
0.000003,-19.725000
0.000004,-19.712500
0.000004,-19.700000
0.000004,-19.687500
0.000004,-19.675000
0.000004,-19.662500
0.000004,-19.650000
0.000003,-19.637500
0.000003,-19.625000
0.000004,-19.612500
0.000004,-19.600000
0.000004,-19.587500
0.000004,-19.575000
0.000004,-19.562500
0.000003,-19.550000
0.000004,-19.537500
0.000004,-19.525000
0.000004,-19.512500
0.000003,-19.500000
0.000003,-19.487500
0.000004,-19.475000
0.000004,-19.462500
0.000004,-19.450000
0.000004,-19.437500
0.000004,-19.425000
0.000004,-19.412500
0.000004,-19.400000
0.000004,-19.387500
0.000004,-19.375000
0.000004,-19.362500
0.000004,-19.350000
0.000004,-19.337500
0.000004,-19.325000
0.000004,-19.312500
0.000004,-19.300000
0.000004,-19.287500
0.000004,-19.275000
0.000003,-19.262500
0.000003,-19.250000
0.000003,-19.237500
0.000004,-19.225000
0.000003,-19.212500
0.000004,-19.200000
0.000003,-19.187500
0.000004,-19.175000
0.000003,-19.162500
0.000004,-19.150000
0.000004,-19.137500
0.000003,-19.125000
0.000004,-19.112500
0.000003,-19.100000
0.000004,-19.087500
0.000004,-19.075000
0.000004,-19.062500
0.000004,-19.050000
0.000004,-19.037500
0.000003,-19.025000
0.000004,-19.012500
0.000004,-19.000000
0.000003,-18.987500
0.000004,-18.975000
0.000004,-18.962500
0.000004,-18.950000
0.000004,-18.937500
0.000004,-18.925000
0.000003,-18.912500
0.000004,-18.900000
0.000004,-18.887500
0.000004,-18.875000
0.000004,-18.862500
0.000003,-18.850000
0.000004,-18.837500
0.000004,-18.825000
0.000003,-18.812500
0.000004,-18.800000
0.000004,-18.787500
0.000004,-18.775000
0.000004,-18.762500
0.000004,-18.750000
0.000003,-18.737500
0.000003,-18.725000
0.000004,-18.712500
0.000004,-18.700000
0.000003,-18.687500
0.000004,-18.675000
0.000003,-18.662500
0.000004,-18.650000
0.000004,-18.637500
0.000004,-18.625000
0.000004,-18.612500
0.000004,-18.600000
0.000004,-18.587500
0.000003,-18.575000
0.000003,-18.562500
0.000003,-18.550000
0.000004,-18.537500
0.000004,-18.525000
0.000003,-18.512500
0.000004,-18.500000
0.000004,-18.487500
0.000004,-18.475000
0.000004,-18.462500
0.000005,-18.450000
0.000004,-18.437500
0.000003,-18.425000
0.000004,-18.412500
0.000004,-18.400000
0.000004,-18.387500
0.000005,-18.375000
0.000003,-18.362500
0.000004,-18.350000
0.000003,-18.337500
0.000004,-18.325000
0.000004,-18.312500
0.000004,-18.300000
0.000004,-18.287500
0.000004,-18.275000
0.000004,-18.262500
0.000004,-18.250000
0.000004,-18.237500
0.000005,-18.225000
0.000004,-18.212500
0.000004,-18.200000
0.000004,-18.187500
0.000004,-18.175000
0.000004,-18.162500
0.000004,-18.150000
0.000005,-18.137500
0.000004,-18.125000
0.000004,-18.112500
0.000004,-18.100000
0.000003,-18.087500
0.000004,-18.075000
0.000004,-18.062500
0.000004,-18.050000
0.000004,-18.037500
0.000004,-18.025000
0.000004,-18.012500
0.000004,-18.000000
0.000004,-17.987500
0.000004,-17.975000
0.000003,-17.962500
0.000003,-17.950000
0.000004,-17.937500
0.000004,-17.925000
0.000003,-17.912500
0.000004,-17.900000
0.000004,-17.887500
0.000004,-17.875000
0.000004,-17.862500
0.000004,-17.850000
0.000004,-17.837500
0.000004,-17.825000
0.000003,-17.812500
0.000004,-17.800000
0.000004,-17.787500
0.000003,-17.775000
0.000004,-17.762500
0.000003,-17.750000
0.000004,-17.737500
0.000004,-17.725000
0.000004,-17.712500
0.000005,-17.700000
0.000004,-17.687500
0.000003,-17.675000
0.000003,-17.662500
0.000003,-17.650000
0.000004,-17.637500
0.000004,-17.625000
0.000005,-17.612500
0.000004,-17.600000
0.000004,-17.587500
0.000004,-17.575000
0.000004,-17.562500
0.000004,-17.550000
0.000004,-17.537500
0.000004,-17.525000
0.000004,-17.512500
0.000003,-17.500000
0.000004,-17.487500
0.000005,-17.475000
0.000004,-17.462500
0.000003,-17.450000
0.000004,-17.437500
0.000004,-17.425000
0.000004,-17.412500
0.000004,-17.400000
0.000004,-17.387500
0.000003,-17.375000
0.000004,-17.362500
0.000004,-17.350000
0.000004,-17.337500
0.000004,-17.325000
0.000004,-17.312500
0.000004,-17.300000
0.000004,-17.287500
0.000003,-17.275000
0.000004,-17.262500
0.000004,-17.250000
0.000003,-17.237500
0.000004,-17.225000
0.000004,-17.212500
0.000003,-17.200000
0.000004,-17.187500
0.000004,-17.175000
0.000004,-17.162500
0.000004,-17.150000
0.000004,-17.137500
0.000003,-17.125000
0.000004,-17.112500
0.000005,-17.100000
0.000004,-17.087500
0.000004,-17.075000
0.000004,-17.062500
0.000003,-17.050000
0.000004,-17.037500
0.000004,-17.025000
0.000004,-17.012500
0.000004,-17.000000
0.000004,-16.987500
0.000004,-16.975000
0.000004,-16.962500
0.000005,-16.950000
0.000005,-16.937500
0.000005,-16.925000
0.000004,-16.912500
0.000003,-16.900000
0.000004,-16.887500
0.000004,-16.875000
0.000004,-16.862500
0.000004,-16.850000
0.000004,-16.837500
0.000004,-16.825000
0.000004,-16.812500
0.000005,-16.800000
0.000004,-16.787500
0.000004,-16.775000
0.000004,-16.762500
0.000005,-16.750000
0.000005,-16.737500
0.000004,-16.725000
0.000004,-16.712500
0.000005,-16.700000
0.000004,-16.687500
0.000004,-16.675000
0.000004,-16.662500
0.000004,-16.650000
0.000004,-16.637500
0.000004,-16.625000
0.000004,-16.612500
0.000004,-16.600000
0.000004,-16.587500
0.000004,-16.575000
0.000005,-16.562500
0.000004,-16.550000
0.000003,-16.537500
0.000004,-16.525000
0.000004,-16.512500
0.000004,-16.500000
0.000004,-16.487500
0.000004,-16.475000
0.000003,-16.462500
0.000005,-16.450000
0.000004,-16.437500
0.000004,-16.425000
0.000003,-16.412500
0.000004,-16.400000
0.000003,-16.387500
0.000004,-16.375000
0.000004,-16.362500
0.000004,-16.350000
0.000004,-16.337500
0.000004,-16.325000
0.000004,-16.312500
0.000004,-16.300000
0.000004,-16.287500
0.000003,-16.275000
0.000004,-16.262500
0.000004,-16.250000
0.000005,-16.237500
0.000004,-16.225000
0.000005,-16.212500
0.000004,-16.200000
0.000005,-16.187500
0.000004,-16.175000
0.000004,-16.162500
0.000004,-16.150000
